split,image_path,class_label
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080347445239.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080347950059.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080348526522.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080348706642.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080348884826.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080349285084.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080349798214.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080350159953.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080350794047.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080350898254.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080351153111.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080351664592.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080351945389.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080353351168.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080353476917.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080353799916.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080354022025.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080354316753.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080354518198.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080354748325.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080356422524.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080407700245.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080413039551.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080413734498.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080413816254.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080414456533.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080415167798.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080415809901.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080416163675.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080416707212.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080417365423.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080417494697.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080418183779.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080418794151.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080420066741.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080427350974.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080428109633.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080428382878.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080428908467.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080429127334.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080429604606.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080429943241.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080430218927.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080430538018.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080430909561.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080431406446.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080431695998.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080432006566.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080455564406.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080456401079.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080456801308.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080457141758.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080508703676.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080508882164.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080509138138.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080509465755.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080509799626.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080510120913.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080510636527.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080511014083.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080511673337.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080511789609.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080512154739.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080512574121.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080512898008.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080513628288.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080513936285.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080514116015.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080514370825.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080514599306.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080515382200.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080521641478.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080522065845.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080522346222.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080523417978.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080523631860.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080524156017.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080524734556.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080525067273.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080525731524.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080526337766.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080526642320.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080526846480.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080527154240.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080527376852.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080527695868.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080528042923.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080528258488.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080528884871.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080529083777.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080529361268.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080529590480.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080529825710.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080530222201.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080530436370.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080530698781.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080530780334.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080531204295.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080531755090.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080532177944.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080532568213.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080532677929.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080532883193.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080534672809.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080534703479.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080535124216.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080535436018.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080536350961.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080536713885.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080537230373.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080537514616.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080537953534.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080538220717.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080538483314.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080539024882.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080539974352.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080540426680.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080540509713.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080540829427.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080541123956.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080541641721.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080541915303.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080550782259.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080551174218.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080551379727.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080552156604.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080552413015.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080552845013.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080552949562.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080553478530.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080553820982.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080554083782.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080554413444.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080554528734.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080555455875.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080555598774.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080555967387.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080556170930.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080556409936.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080556959259.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080557599531.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080557881046.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080558078645.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080558305153.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080558707341.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080558838983.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080559142002.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080559390361.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080559742411.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080600153283.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080600406939.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080626676982.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080627248262.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080627751418.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080627782385.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080628102627.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080628369421.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080629066944.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080629360726.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080629575429.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080629711550.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080630138735.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080630545043.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080630734424.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080631214556.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080632147609.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080632782917.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080632971890.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080633368263.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080633607140.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080633873814.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080634010680.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080634461152.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080634571111.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080635296988.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080635456437.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080645979901.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080646330938.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080646877306.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080647587609.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080647696379.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080648554490.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080649196481.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080649358745.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080650179643.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080650444350.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080730210368.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080730505661.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080731077194.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080731187960.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080731583492.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080731830356.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080743608486.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080744073917.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080744188593.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080744930716.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080745237048.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080745661529.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080746019284.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080746188165.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080805496593.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080805810369.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080806082053.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080806806771.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080807219837.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080807628680.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080807868813.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080808156078.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080808575976.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080827863376.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080828899318.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080829224705.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080829573694.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080829840709.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080830085178.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080830220587.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080830591119.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080830806441.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080836044810.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080836208392.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080836426891.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080836992391.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080837155824.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080839874786.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080840110183.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080840690827.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080840803402.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080841124939.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080841451029.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080847430337.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080847594886.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080848271572.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080848644789.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080849289262.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080849585995.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080849826997.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080849989371.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080850335703.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080850927292.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080851038086.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080851255105.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080851684367.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080852762852.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080852898379.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080853239352.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080914230201.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080914639847.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080914795755.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080915335411.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080915640587.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080218231629.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080222844946.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080223250198.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080228897662.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080240503720.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080240872697.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080241833358.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080244471971.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080245882104.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080246134376.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080247106372.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080248775854.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080253488376.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080254192144.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080254543819.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080255313063.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080258116811.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080301272639.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080318111585.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080320492889.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080325286815.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080336407812.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080339268609.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080356477482.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080359633823.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080402074594.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080404915452.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080407271645.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080407976956.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080420844701.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080422839317.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080426474634.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080434001275.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080434184890.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080436356236.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080438422245.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080440252974.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080443082966.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080447084680.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080450799144.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080502124675.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080505596069.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080505848663.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080507808851.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080517293090.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080518043008.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080518882517.jpg,1
